fpt,threshold,tpr
0.00231509182124,0.941124378727,0.0158976783985
0.00231796842638,0.941121392979,0.0159089373776
0.00232544759976,0.941114185085,0.0159502203007
0.00233005016799,0.941109386116,0.0159689852657
0.00237089796106,0.941020442978,0.0162992486508
0.00237780181341,0.941003377921,0.0163442845669
0.00239448612326,0.940975087162,0.0164456153783
0.00239563676532,0.940973645516,0.0164456153783
0.00240656786487,0.940940817566,0.0165807231267
0.00240829382796,0.940939081929,0.0165919821057
0.00241577300133,0.94092480459,0.016667041966
0.00242670410089,0.940900933779,0.0167796317563
0.00242958070603,0.940894621874,0.0167983967214
0.0024525935472,0.940846683695,0.0169222454908
0.00245489483132,0.940845383852,0.0169335044698
0.00245892207852,0.940830137212,0.016997305351
0.00247388042528,0.940802645265,0.0171324130994
0.00248711280895,0.940768629968,0.0172562618688
0.00250724904497,0.94072977594,0.0174138875753
0.00252623463893,0.940685935299,0.017609043212
0.00255845261656,0.94060959868,0.0179693305411
0.00256765775303,0.940579820942,0.0180631553664
0.00257456160538,0.940560379864,0.0181532271987
0.00257743821052,0.940550026302,0.0181945101218
0.00257973949464,0.940546829514,0.0182095220939
0.00257973949464,0.940546456565,0.0182132750869
0.00258434206287,0.940540140546,0.0182207810729
0.00258549270493,0.940536525312,0.018235793045
0.00258721866802,0.940535460527,0.018247052024
0.00260332765683,0.940501364418,0.0183859127654
0.00260505361992,0.940498887012,0.0183896657584
0.00260562894095,0.940495349396,0.0184009247375
0.00261771068256,0.940472374099,0.0185022555488
0.0026441754499,0.94041530341,0.0187274351295
0.00265568187048,0.940391354472,0.018866295871
0.00265855847563,0.940383904503,0.018888813829
0.00267064021724,0.940346291443,0.0190239215775
0.00270400883693,0.940288321124,0.0193204080254
0.00270573480002,0.940286407013,0.0193279140114
0.00271206333134,0.940271255736,0.0193842089066
0.00271666589957,0.940260457987,0.0194442567948
0.00272126846781,0.940247713264,0.0194930457039
0.00274830855617,0.940197830332,0.0197182252847
0.00274945919823,0.940194849623,0.0197257312707
0.0027586643347,0.940179988302,0.0197932851449
0.00276384222396,0.940168816534,0.019838321061
0.00277017075528,0.940153117317,0.0199058749353
0.0027724720394,0.940147144436,0.0199358988794
0.00279548488056,0.940100984778,0.0201197955369
0.00280353937497,0.940087257771,0.0202023613832
0.00280641598012,0.940083138634,0.0202173733553
0.0028138951535,0.940067690752,0.0202624092714
0.0028179224007,0.940059488188,0.0203036921945
0.00282540157408,0.940036324625,0.0204050230058
0.00283748331569,0.940016742663,0.0204763298731
0.00285416762554,0.939981660656,0.0206339555796
0.00285877019377,0.939963463565,0.0207240274119
0.00286740000921,0.939939040676,0.0208478761813
0.00287200257744,0.93993114068,0.0208741471323
0.00288005707185,0.939914328037,0.0209341950205
0.0029047958761,0.939868827301,0.0211218446711
0.00293586321167,0.939813998797,0.021388307175
0.00294276706402,0.939801573827,0.0214596140422
0.00294909559534,0.939782791304,0.0215234149234
0.00297613568371,0.939732239296,0.0217673594692
0.002981888894,0.939724402985,0.0217973834133
0.00299109403047,0.939709899218,0.0218761962665
0.00299799788282,0.939693718458,0.0219475031337
0.0030095043034,0.939674302058,0.022037574966
0.0030192847609,0.939661638576,0.0220826108822
0.00304459888618,0.939612590897,0.0223190494419
0.00305552998573,0.939583443384,0.0224428982113
0.00306243383808,0.939567783877,0.0225704999737
0.00306588576426,0.939561397818,0.0225967709248
0.00307451557969,0.939537035415,0.0227468906453
0.00307911814793,0.93953124632,0.0227956795544
0.00308487135822,0.939523924083,0.0228369624776
0.0030963777788,0.939500967987,0.0229533052609
0.00310443227321,0.939480589475,0.0230771540303
0.00310673355732,0.939475953838,0.0230996719884
0.00313895153496,0.939408726319,0.0233473695272
0.00314355410319,0.939397781198,0.0234186763944
0.00314873199245,0.939386634837,0.0234674653036
0.00316138905509,0.939354263152,0.0236401029821
0.00316599162333,0.939343103357,0.0236926448843
0.00317577208082,0.93932685917,0.0237789637236
0.00319648363787,0.939294656478,0.0239403424231
0.00321259262669,0.939261790601,0.0240904621436
0.00321661987389,0.939254690956,0.0241204860877
0.00322064712109,0.939246193611,0.0241692749968
0.00323560546785,0.939200767493,0.0243719366195
0.00323675610991,0.939198021379,0.0243794426055
0.0032603442721,0.939147381271,0.0246496581023
0.00327185069269,0.93911616232,0.024844813739
0.00327702858195,0.939109635579,0.0248973556411
0.00328163115018,0.939096193792,0.0249574035293
0.00330636995443,0.939052788137,0.0252351250122
0.00332017765913,0.939026516238,0.0253552207886
0.00332650619045,0.939004846484,0.0254265276558
0.00334606710544,0.938971635457,0.0255954123413
0.00334951903162,0.938966790933,0.0256141773064
0.00338346297234,0.938910302956,0.0259369347054
0.00340014728218,0.938882211699,0.0260945604119
0.00340417452939,0.938873211959,0.0261358433351
0.00340935241865,0.938867301858,0.0261733732652
0.00341050306071,0.938860578236,0.0261996442163
0.00342143416026,0.938846390792,0.0262897160485
0.00342258480232,0.938844993854,0.0263084810136
0.0034300639757,0.93883415017,0.0263572699228
0.00344157039628,0.938815449306,0.026436082776
0.00346400791642,0.938787452364,0.0265711905244
0.00348702075758,0.938749087866,0.026747581196
0.00348989736273,0.938744283901,0.0267813581331
0.00351866341419,0.938700329097,0.0270365616579
0.00352556726653,0.938687475738,0.0271041155321
0.00354225157638,0.938665354957,0.0272016933504
0.00356526441754,0.938622100665,0.0274268729312
0.0035761955171,0.938601454437,0.0275282037425
0.00357964744327,0.938594810786,0.0275619806796
0.00358540065356,0.938584051729,0.0275995106097
0.00358712661665,0.938580612205,0.0276107695887
0.00359690707415,0.938565655368,0.027685829449
0.00360323560547,0.938551704595,0.0277796542743
0.00361013945782,0.938542825372,0.0278697261066
0.00361819395223,0.938529682475,0.0279447859668
0.0036216458784,0.938523638644,0.0279785629039
0.00364005615133,0.938491710897,0.0281699655475
0.00364120679339,0.938487583084,0.0281887305126
0.00364178211442,0.938486195616,0.0282037424846
0.00365789110324,0.938461113319,0.028320085268
0.00366767156073,0.93843812812,0.0284251690723
0.00368608183366,0.938412124291,0.0285452648487
0.00368608183366,0.938410325348,0.0285565238278
0.00371197127997,0.938370620355,0.0288079743596
0.00372060109541,0.938360511527,0.0288717752408
0.00372060109541,0.938359422901,0.0288830342198
0.00372117641644,0.938359272734,0.0288867872128
0.0037223270585,0.938358360721,0.0288942931988
0.00373325815805,0.938322906474,0.0290519189053
0.0037361347632,0.938320378433,0.0290819428494
0.00373786072629,0.938316939023,0.0291044608075
0.00374303861555,0.938309648878,0.0291344847516
0.00374303861555,0.938309452563,0.0291419907376
0.00374821650481,0.938296353592,0.0291907796468
0.00375224375201,0.938283852557,0.029273345493
0.00377640723524,0.938244666182,0.0294910190877
0.0037775578773,0.938239375426,0.0295247960248
0.00379136558199,0.938218839586,0.0296448918012
0.00379481750817,0.938213930288,0.0296749157453
0.00380804989184,0.938186691764,0.0298250354658
0.00383221337506,0.938145398296,0.0300051791304
0.00384947300594,0.938120625095,0.0301740638159
0.00386730795784,0.938090884168,0.0303504544875
0.00387651309431,0.938076845985,0.0304367733267
0.00387823905739,0.93807518745,0.0304517852988
0.00387823905739,0.938075092579,0.0304555382918
0.00389549868827,0.938050023332,0.0305493631171
0.0039001012565,0.938049025228,0.0305568691031
0.00390527914576,0.938041742168,0.0305831400542
0.00390642978782,0.938040861346,0.0305868930472
0.003909881714,0.938028493708,0.0306431879424
0.00392311409767,0.938005108637,0.0307632837188
0.00395590739633,0.937959936887,0.0309847103065
0.00395648271736,0.937958098891,0.0309959692855
0.00396568785382,0.93794636355,0.0310747821388
0.00397259170617,0.937935187144,0.0311310770339
0.00397719427441,0.937927617995,0.0311836189361
0.00398237216367,0.937920184221,0.0312399138313
0.00398524876881,0.937912059347,0.0312999617195
0.00398870069499,0.937909225276,0.0313112206985
0.00399617986837,0.937893621954,0.0314200574959
0.00400653564689,0.937887073594,0.031465093412
0.00400941225204,0.937884206426,0.0314838583771
0.00403990426658,0.937842486878,0.0317240499298
0.00404047958761,0.937842438497,0.0317240499298
0.00405371197128,0.93781550253,0.0319079465874
0.00407499884936,0.937781818831,0.032106855217
0.00407672481245,0.937774950585,0.0321443851472
0.00408592994891,0.937761162777,0.0322344569794
0.00408592994891,0.937759876892,0.0322382099725
0.00408938187509,0.937755621347,0.0322607279305
0.00411124407419,0.937719101999,0.0324671425462
0.00412735306301,0.937699704825,0.0325984973016
0.00415036590417,0.937667255464,0.0327561230081
0.00419639158651,0.937602231848,0.0331952231905
0.00420559672297,0.937591216871,0.0332440120996
0.00420674736503,0.937590805844,0.0332440120996
0.0042101992912,0.937582447028,0.0332965540018
0.00422113039076,0.937553473323,0.0334954626314
0.00423723937957,0.937522346833,0.0336455823519
0.0042614028628,0.937489563199,0.0338407379885
0.00426773139412,0.93748013884,0.0339082918628
0.00426773139412,0.937479823349,0.0339120448558
0.00427348460441,0.937475431014,0.0339383158069
0.0042792378147,0.937468592409,0.03397959873
0.00429477148249,0.937445130356,0.0341147064784
0.00430455193998,0.937427373842,0.0342310492618
0.00432698946012,0.93739632145,0.0343886749683
0.00435518019055,0.937360146312,0.0346551374721
0.00436093340084,0.937351096265,0.0346964203953
0.00436265936393,0.937344878997,0.0347377033184
0.00436496064804,0.937342583981,0.0347452093044
0.0043661112901,0.937342116953,0.0347452093044
0.0043701385373,0.937336271793,0.0347864922276
0.00439487734156,0.937303975641,0.0350191777943
0.00439832926773,0.937296434413,0.0350754726895
0.00440005523082,0.937294121485,0.0351017436406
0.00440983568831,0.93728262831,0.0351580385357
0.00443054724536,0.937250378027,0.0353644531514
0.0044391770608,0.937238905137,0.0354432660046
0.00444550559212,0.937229488183,0.0354920549138
0.0044529847655,0.937224309433,0.0355408438229
0.00445988861785,0.937216090837,0.0355858797391
0.00446449118608,0.937208812283,0.0356309156552
0.0044806001749,0.937191806049,0.0357435054456
0.0044806001749,0.937186932975,0.0357772823827
0.00448577806416,0.937182357902,0.0357998003408
0.004502462374,0.937158152022,0.0359424140752
0.00450533897915,0.937155245487,0.0359574260473
0.00451339347356,0.937143503982,0.0360099679494
0.00451511943665,0.937137887039,0.0360474978796
0.00453640631472,0.93710923869,0.0362764304533
0.00455021401942,0.937084411539,0.0364077852087
0.00456804897133,0.937056630227,0.0366066938383
0.00458645924426,0.937025158118,0.0368769093352
0.00459451373867,0.93701138301,0.0369557221884
0.00460429419616,0.936999227224,0.0370270290557
0.00462845767939,0.936965402441,0.0372559616294
0.00462960832144,0.936964545864,0.0372559616294
0.00462960832144,0.936963484288,0.0372747265945
0.0046445666682,0.936944943416,0.037436105294
0.00464974455746,0.93693646075,0.0375074121612
0.00465664840981,0.936930337913,0.0375449420913
0.00466412758319,0.936916718217,0.0376275079376
0.00467160675657,0.936906120827,0.0377025677978
0.0046762093248,0.9369015874,0.0377250857559
0.00468081189304,0.936891108056,0.0377851336441
0.00468253785612,0.936887465203,0.0378001456161
0.00471015326552,0.936840048611,0.0380966320641
0.00471878308096,0.936823331537,0.0381942098824
0.00473086482257,0.936804519752,0.0383067996727
0.00476020619506,0.936770290118,0.0385169672814
0.00476250747917,0.936764861111,0.0385544972115
0.00477343857873,0.936751820299,0.0386558280228
0.00477631518387,0.936750726763,0.0386745929879
0.00478379435725,0.936737296059,0.0387721708062
0.00479875270401,0.936723831763,0.0388735016175
0.00480162930915,0.936719617445,0.0389110315477
0.00481140976665,0.93670911808,0.0389710794359
0.00481716297694,0.936704464587,0.0389973503869
0.00481946426106,0.936698883612,0.039019868345
0.00483039536061,0.936684205827,0.0391437171144
0.00484305242325,0.936655673507,0.0393576377161
0.00486491462236,0.936618075495,0.0396278532129
0.004877571685,0.93659231406,0.0398042438845
0.00490000920514,0.936567478874,0.0399956465281
0.00491266626778,0.936549420731,0.0400744593814
0.00492417268836,0.936527994882,0.0402095671298
0.00493452846688,0.936514116593,0.040288379983
0.00493625442997,0.93651336828,0.040292132976
0.00495754130805,0.936483401771,0.0405398305148
0.00498343075436,0.936439631195,0.0408738468929
0.00499781378009,0.936422742852,0.0410052016483
0.00501910065817,0.936386742295,0.0412941821102
0.00503175772081,0.936374691246,0.0413729949635
0.00503923689419,0.936365411825,0.0414217838726
0.00504211349933,0.936361542216,0.0414443018307
0.00507145487182,0.936319821513,0.0417145173276
0.00508008468726,0.93630536189,0.0417970831738
0.00508871450269,0.936297415081,0.041853378069
0.00508871450269,0.93629527649,0.0418796490201
0.00508928982372,0.93629525104,0.0418796490201
0.00511172734386,0.936264572393,0.0420635456777
0.00516523219957,0.936178405222,0.0426189886434
0.00521816173425,0.936102943199,0.0431256427001
0.00521931237631,0.936100608816,0.0431293956931
0.00522391494454,0.93609130864,0.0432044555533
0.00524232521747,0.936070391667,0.0433958581969
0.00524750310673,0.936057608182,0.0434709180572
0.00527626915819,0.936027322549,0.0436810856658
0.00528029640539,0.936022256285,0.0436998506309
0.00528950154186,0.936005180638,0.0438049344352
0.00529122750495,0.936004789761,0.0438086874282
0.00530330924656,0.935991302428,0.0439025122535
0.0053199935564,0.935971834162,0.044067643946
0.00532171951949,0.935967842102,0.0441126798622
0.00533034933493,0.935950666249,0.0442027516945
0.00536774520182,0.935898862704,0.0444842261704
0.00536889584388,0.93589765741,0.0444917321564
0.0053850048327,0.935876041217,0.0446118279328
0.00539190868505,0.935871406106,0.0446230869118
0.00543908500944,0.935818297342,0.0451109760034
0.00546152252957,0.935795679662,0.0451935418496
0.00547072766604,0.935783909557,0.0452761076959
0.00547820683942,0.935778715677,0.04530613164
0.00548165876559,0.935773472696,0.0453399085771
0.00548856261794,0.935762070888,0.0454487453744
0.00549489114926,0.935750821041,0.0455388172067
0.00549834307544,0.935742120793,0.0456026180879
0.00550467160676,0.935733746908,0.0456776779482
0.0055075482119,0.935726619277,0.0457302198503
0.00551157545911,0.935723253267,0.0457414788294
0.00551272610116,0.935722188107,0.0457602437944
0.00552538316381,0.935704348181,0.0459178695009
0.00552998573204,0.93569825473,0.0459704114031
0.00553171169513,0.935694447007,0.0460079413332
0.00554667004188,0.935678351561,0.0461092721445
0.00554839600497,0.935675208248,0.0461392960886
0.00557601141437,0.935635419931,0.0464695594737
0.00558694251392,0.93561816293,0.046585902257
0.00558924379804,0.935615184292,0.0465934082431
0.00560707874994,0.935587566579,0.0467885638797
0.00560995535509,0.935585140724,0.0468110818378
0.00561340728126,0.935582429938,0.0468148348308
0.00564332397478,0.935545806923,0.0471150742717
0.00565022782713,0.935537431863,0.047193887125
0.00567784323653,0.935502547144,0.0474153137127
0.0056991301146,0.935475770186,0.0476142223423
0.00572099231371,0.935447726663,0.0478506609021
0.00572617020297,0.935438975648,0.0479257207623
0.0057405532287,0.935411123847,0.0480983584409
0.00574515579693,0.935407801232,0.048132135378
0.00576068946472,0.935389782642,0.0482897610845
0.00577392184839,0.935373818484,0.048443633798
0.00579635936853,0.935344640904,0.0486350364416
0.00580096193676,0.935338550043,0.0486875783437
0.00580326322088,0.935334138928,0.0487363672529
0.00581246835734,0.935316930138,0.0488602160223
0.0058136189994,0.935316585371,0.0488602160223
0.00583030330925,0.935290731193,0.0490140887358
0.0058590693607,0.935252536656,0.0492580332815
0.00586367192894,0.935244107201,0.0493518581068
0.00586539789202,0.935242068441,0.0493556110999
0.00587978091775,0.935226284125,0.0494869658553
0.0058866847701,0.935215442774,0.0495432607504
0.00592120403185,0.935168430773,0.0499260660377
0.00593040916832,0.935156623837,0.050034902835
0.00593673769964,0.935151519417,0.0500761857581
0.00594421687302,0.935126353529,0.050346401255
0.00595744925669,0.935109320194,0.0504815090034
0.00596032586183,0.935105863599,0.0505040269615
0.0059775854927,0.935085927696,0.050650393689
0.00599369448152,0.935056257013,0.0508868322487
0.0060011736549,0.935049144629,0.0509543861229
0.00603224099047,0.935005234504,0.0513446973962
0.00604374741106,0.934992502469,0.0514160042634
0.00604719933723,0.934987090249,0.0514647931726
0.0060644589681,0.934961087012,0.0517012317323
0.00606560961016,0.934958969376,0.0517124907113
0.0061058820822,0.934908719126,0.0520840370195
0.00610990932941,0.934903631313,0.0521253199427
0.00611048465043,0.934903435263,0.0521253199427
0.0061156625397,0.934899171341,0.0521741088518
0.00611681318176,0.934898187685,0.0521853678308
0.00612141574999,0.934895243369,0.0522041327959
0.00613579877572,0.934880664848,0.0523279815653
0.00613810005983,0.93487562365,0.0523580055094
0.00613982602292,0.934875046079,0.0523580055094
0.00613982602292,0.934873990521,0.0523730174814
0.00614500391218,0.934869581608,0.0524030414255
0.00614903115939,0.934858129913,0.0524781012858
0.00615881161688,0.934849783365,0.052553161146
0.00617549592673,0.934830111571,0.0526770099154
0.00620828922539,0.934779446033,0.0530710741817
0.00621001518848,0.934777698126,0.0530748271747
0.00623532931376,0.934749695053,0.0532699828113
0.00624108252405,0.934739603145,0.0533487956645
0.00625661619184,0.934718088818,0.0535627162662
0.00626121876007,0.934712406648,0.0536077521824
0.00626927325448,0.934700324536,0.0537353539448
0.0062934367377,0.934664899941,0.0540618643368
0.00630551847931,0.934651108225,0.0541969720852
0.00633255856768,0.934617858185,0.0544596815961
0.00633313388871,0.934616731772,0.0544784465611
0.00633313388871,0.93461515208,0.0544934585332
0.0063348598518,0.934612435032,0.0545159764913
0.0063486675565,0.934596315907,0.0546698492047
0.00635729737193,0.934586411056,0.054759921037
0.00636477654531,0.934579384812,0.0547936979741
0.00636707782943,0.93457661551,0.0548274749112
0.00637168039766,0.934574173676,0.0548537458623
0.00637915957104,0.934566478126,0.0549250527296
0.00639066599162,0.934553172732,0.055052654492
0.00639354259677,0.934551793438,0.055056407485
0.00640102177015,0.934543984087,0.0551164553732
0.00643266442675,0.934507028713,0.0554842486883
0.00643669167395,0.9345019452,0.0555255316115
0.00644762277351,0.934490363537,0.0556381214018
0.00645165002071,0.934483728563,0.0556643923529
0.00646775900953,0.934469301097,0.0557844881293
0.00646948497261,0.934466798883,0.0558032530943
0.00647063561467,0.934463514222,0.0558482890105
0.00651953790215,0.934405270038,0.0562085763396
0.00652759239656,0.934396178699,0.0562986481719
0.00653392092788,0.934388280978,0.0563849670112
0.00653909881714,0.934377870249,0.0564487678924
0.00654485202743,0.934373597197,0.0564637798644
0.00656096101625,0.934354507666,0.056636417543
0.00656153633728,0.934353196363,0.056647676522
0.00657937128918,0.934329254017,0.0568728561027
0.00658339853638,0.934326566487,0.0568916210678
0.00659893220417,0.934306090897,0.0570492467743
0.00660123348829,0.934301218676,0.0570755177254
0.00661043862475,0.934283421202,0.0572218844529
0.00661389055093,0.9342787599,0.057266920369
0.00662424632945,0.934268333285,0.0573344742432
0.00662654761357,0.934266981026,0.0573532392083
0.00662999953974,0.934261906492,0.0574057811104
0.00663690339209,0.934245227958,0.0575446418519
0.00663805403415,0.934243680818,0.0575671598099
0.00663862935518,0.934243182439,0.0575671598099
0.00664438256547,0.934234585943,0.0576422196702
0.0066449578865,0.934234169497,0.0576422196702
0.00666106687532,0.934215106101,0.0577773274186
0.00666221751737,0.934214299646,0.0577773274186
0.0066685460487,0.934206370035,0.0578673992509
0.00667314861693,0.934201001278,0.057912435167
0.00670536659456,0.934165764003,0.0581939096429
0.00671111980485,0.934155162355,0.0582652165102
0.00671514705206,0.934150158221,0.0583027464403
0.00672377686749,0.934142763742,0.0583402763704
0.00673125604087,0.934133948019,0.0584190892237
0.00673298200396,0.934131659719,0.0584528661608
0.00675714548718,0.934108306868,0.0586517747904
0.00676232337644,0.934100466321,0.0587155756716
0.00676404933953,0.934098710624,0.0587568585947
