amnt,income,dti,rate,state
5500.0,50000.0,15.19,17.57,WV
7575.0,62000.0,31.3,14.49,WV
30000.0,180000.0,0.62,13.99,WV
35000.0,100000.0,10.36,7.89,WV
6350.0,46000.0,6.73,16.29,WV
2500.0,43000.0,18.31,20.20,WV
8400.0,36000.0,8.4,7.90,WV
3000.0,24000.0,10.47,14.99,WV
5000.0,80000.0,7.43,6.68,WV
18000.0,44000.0,19.94,14.47,WV
28000.0,70000.0,30.49,18.25,WV
6400.0,39000.0,26.49,6.89,WV
13800.0,62500.0,30.97,19.24,WV
15000.0,60000.0,17.28,6.89,WV
5600.0,23000.0,29.85,18.24,WV
35000.0,176000.0,18.9,23.99,WV
13000.0,105000.0,14.87,14.64,WV
11400.0,30000.0,35.37,24.99,WV
23000.0,63000.0,19.54,9.67,WV
9950.0,68000.0,31.14,7.90,WV
9000.0,44000.0,23.84,10.99,WV
7475.0,35600.0,18.67,17.56,WV
20000.0,65000.0,24.52,15.59,WV
22000.0,55000.0,27.49,15.61,WV
14750.0,53000.0,23.12,19.52,WV
6000.0,32000.0,18.31,7.90,WV
25000.0,60000.0,17.74,17.57,WV
20000.0,50000.0,28.49,11.99,WV
25000.0,400000.0,8.79,10.99,WV
14125.0,110000.0,26.62,13.65,WV
14000.0,48000.0,12.75,15.61,WV
3000.0,42590.0,28.68,14.49,WV
6600.0,24500.0,13.03,6.03,WV
24975.0,54369.0,31.74,14.64,WV
20000.0,68000.0,24.41,14.31,WV
22950.0,50000.0,29.6,15.99,WV
5000.0,65000.0,12.52,6.49,WV
7000.0,63000.0,22.84,6.24,WV
14125.0,52000.0,17.47,17.56,WV
10000.0,46900.0,14.1,9.67,WV
5000.0,70000.0,18.33,11.53,WV
8000.0,51000.0,17.67,6.89,WV
12375.0,31200.0,39.31,19.99,WV
15000.0,52000.0,12.76,16.78,WV
20000.0,74000.0,12.7,14.17,WV
20950.0,50000.0,23.62,15.61,WV
24000.0,147000.0,5.67,6.03,WV
4000.0,49000.0,16.87,13.33,WV
27000.0,93000.0,11.47,17.86,WV
5000.0,47000.0,33.27,7.89,WV
30000.0,80000.0,28.01,17.76,WV
19200.0,84000.0,14.5,7.26,WV
7200.0,32000.0,23.11,12.69,WV
15000.0,45000.0,33.65,11.99,WV
10000.0,53000.0,16.39,6.92,WV
10000.0,33696.0,13.75,11.53,WV
3600.0,70000.0,23.32,12.99,WV
7000.0,63000.0,2.3,10.15,WV
27975.0,56000.0,16.96,12.29,WV
35000.0,90000.0,17.47,8.67,WV
3750.0,18720.0,23.12,20.20,WV
13200.0,50000.0,21.87,19.47,WV
8000.0,115000.0,15.82,12.12,WV
35000.0,116089.0,19.75,17.57,WV
26500.0,110000.0,13.77,13.35,WV
12800.0,56700.0,17.19,13.65,WV
10000.0,20000.0,16.51,14.99,WV
12000.0,120000.0,17.4,25.89,WV
12000.0,63000.0,10.69,5.93,WV
35000.0,115000.0,27.16,13.99,WV
